,mean_df1,std_df1,mean_df2,std_df2,mean_diff,abs_mean_diff,z-score
belittled,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unwelcome,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
granularity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rstereotype,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thefd,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
theaker's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
knowledgeable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
whichnotice,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
liar's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
singlesale,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
distracts,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
aboutplateforme,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
avg,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
theiteur's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
testify,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
digests,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
implementingab,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
transforms,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
loop's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
susceptibility,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
flawless,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
outcry,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deploy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
periodic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unidoc,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
epistemological,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
surpassing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
yyyy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
quando,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rawls',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
actor's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
persons,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
damages,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
another's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
haveworking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
preserves,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
shortly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
endangers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
explicitness,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compound,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
topermume,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thriller,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
serotic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
shock,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tragedies,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deterrence,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
brutality,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
executions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
abolition,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
plausiblecover,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fasten,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
vandals,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
endorses,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unpunished,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gossps,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
schools',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
curriculum,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
defeating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
issecures,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ware,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wikis,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wiping,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alliteration,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
variability,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oppression,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
descriptively,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
checkers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gained,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
invaluable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wires,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
akening,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unused,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oxidized,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deactivated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
detonate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fusing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
burn,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
paperclip,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
plastic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oxidizing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
permanganate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hydrogen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
peroxide,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
metals,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
assembly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ignites,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
detonates,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
friction,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
transporting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
garden,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
entrances,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sniffing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
eavesdroppers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gatekeeper,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
entrance,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sneak,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
loud,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
insinuates,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
quietly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ruse,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sneaking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
window,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
undercovers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
differencing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
publicizing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ofacific,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
demolish,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tune,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
nerve,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
vx,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
surgeongeneral,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
laird,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alchemy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
debunking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
poisonings,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lake,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
vet,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
maybegmo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
genetically,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gmos,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
recovered,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gmo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
diluted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deceptively,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
requirem,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ent,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
botched,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sits,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
idle,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
policymaking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tertiary,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dehumanize,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
virality,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
delivers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
worsen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
debunked,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sourced,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
avgantokens,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compounding,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cyberbullied,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
navigated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
waspremeditated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lethality,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
discreet,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deterrent,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
disarmament,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
demonize,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
humane,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unrestricted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
snoop,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overlypressive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
misdemeanors,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
investigators,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
firms,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cybercrimes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
restricting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
untrusted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
bhachal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
scandal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oforder,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stamping,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
materiality,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
runners,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
documenting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dictating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
campaign's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
swaying,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cannot,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
